x1,x2,y1,y2
1.16968,0.90066,-3.37861,-3.43541
0.90066,0.62928,-3.43541,-3.47945
0.62928,0.35594,-3.47945,-3.50877
0.35594,0.08137,-3.50877,-3.52202
0.08137,-0.19349,-3.52202,-3.51859
-0.19349,-0.46766,-3.51859,-3.49865
-0.46766,-0.74026,-3.49865,-3.46311
-0.74026,-1.0107,-3.46311,-3.41358
-1.0107,-1.27874,-3.41358,-3.35224
-1.27874,-1.54457,-3.35224,-3.28187
-1.54457,-1.80886,-3.28187,-3.20582
-1.80886,-2.07268,-3.20582,-3.12813
-2.07268,-2.33745,-3.12813,-3.05383
-2.33745,-2.60474,-3.05383,-2.98948
-2.60474,-2.87564,-2.98948,-2.9438
-2.87564,-3.12333,-2.9438,-2.92741
-3.12333,-3.36022,-2.92741,-2.94185
-3.36022,-3.59893,-2.94185,-2.99288
-3.59893,-3.84783,-2.99288,-3.09109
-3.84783,-4.08407,-3.09109,-3.23056
-4.08407,-4.08407,-3.23056,-3.23056
4.08407,4.06244,-3.51567,-3.50239
4.06244,3.85071,-3.50239,-3.38947
3.85071,3.62499,-3.38947,-3.30604
3.62499,3.37116,-3.30604,-3.25357
3.37116,3.09729,-3.25357,-3.23916
3.09729,2.82346,-3.23916,-3.25974
2.82346,2.55242,-3.25974,-3.30524
2.55242,2.28436,-3.30524,-3.36641
2.28436,2.01825,-3.36641,-3.43578
2.01825,1.75275,-3.43578,-3.50753
1.75275,1.48667,-3.50753,-3.57706
1.48667,1.21915,-3.57706,-3.6407
1.21915,0.94967,-3.6407,-3.69541
0.94967,0.67815,-3.69541,-3.73867
0.67815,0.40486,-3.73867,-3.7685
0.40486,0.13036,-3.7685,-3.78356
0.13036,-0.14455,-3.78356,-3.78315
-0.14455,-0.419,-3.78315,-3.76729
-0.419,-0.69221,-3.76729,-3.73671
-0.69221,-0.96363,-3.73671,-3.69279
-0.96363,-1.23299,-3.69279,-3.63755
-1.23299,-1.50042,-3.63755,-3.57352
-1.50042,-1.76644,-3.57352,-3.50376
-1.76644,-2.03194,-3.50376,-3.43201
-2.03194,-2.29813,-3.43201,-3.36293
-2.29813,-2.56632,-3.36293,-3.30238
-2.56632,-2.83751,-3.30238,-3.2579
-2.83751,-3.09932,-3.2579,-3.23893
-3.09932,-3.34628,-3.23893,-3.25009
-3.34628,-3.59099,-3.25009,-3.29582
-3.59099,-3.84255,-3.29582,-3.38495
-3.84255,-4.08407,-3.38495,-3.51506
-4.08407,-4.08407,-3.51506,-3.51506
-4.08407,-4.08407,-3.51506,-3.51506
-2.52993,-2.80136,-3.61031,-3.56705
-2.80136,-3.07522,-3.56705,-3.54604
-3.07522,-3.33216,-3.54604,-3.55442
-3.33216,-3.58329,-3.55442,-3.59584
-3.58329,-3.83824,-3.59584,-3.67775
-3.83824,-4.08407,-3.67775,-3.79957
-4.08407,-4.08407,-3.79957,-3.79957
-4.08407,-4.08407,-3.79957,-3.79957
4.08407,4.04391,-1.51859,-1.46107
4.04391,3.88207,-1.46107,-1.23902
3.88207,3.70785,-1.23902,-1.02672
3.70785,3.51312,-1.02672,-0.83374
3.51312,3.51312,-0.83374,-0.83374
3.51312,3.36424,-0.83374,-0.73041
3.36424,3.36424,-0.73041,-0.73041
3.36424,3.23485,-0.73041,-0.6803
3.23485,3.09408,-0.6803,-0.67173
3.09408,2.97333,-0.67173,-0.69919
2.97333,2.84832,-0.69919,-0.75393
2.84832,2.69968,-0.75393,-0.8422
2.69968,2.49997,-0.8422,-0.98122
2.49997,2.27852,-0.98122,-1.1442
2.27852,2.05556,-1.1442,-1.30513
2.05556,1.82782,-1.30513,-1.45916
1.82782,1.59343,-1.45916,-1.60284
3.88207,3.74298,-0.95451,-0.71744
3.74298,3.60953,-0.71744,-0.47727
3.60953,3.49804,-0.47727,-0.227
3.49804,3.49804,-0.227,-0.227
3.49804,3.46158,-0.227,-0.0746
3.46158,3.46158,-0.0746,-0.0746
3.46158,3.46126,-0.0746,0.06729
3.46126,3.49254,0.06729,0.20679
3.49254,3.54936,0.20679,0.35157
3.54936,3.64134,0.35157,0.53436
3.64134,3.77667,0.53436,0.7735
3.77667,3.91605,0.7735,1.01046
3.91605,4.05551,1.01046,1.2474
4.05551,4.08407,1.2474,1.29613
3.88207,3.83883,-0.3855,-0.11477
3.83883,3.84124,-0.11477,0.13823
3.84124,3.87809,0.13823,0.36412
3.87809,3.94436,0.36412,0.59735
3.94436,4.04087,0.59735,0.85459
-1.91836,-1.68362,1.47332,1.61648
-1.68362,-1.44224,1.61648,1.74807
-1.44224,-1.19337,1.74807,1.86477
-1.19337,-0.93684,1.86477,1.96332
-0.93684,-0.67317,1.96332,2.04056
-0.67317,-0.40366,2.04056,2.09367
-0.40366,-0.1303,2.09367,2.12045
-0.1303,0.14435,2.12045,2.1197
0.14435,0.41755,2.1197,2.09144
0.41755,0.68679,2.09144,2.03694
0.68679,0.95008,2.03694,1.95843
0.95008,1.2062,1.95843,1.85879
1.2062,1.45463,1.85879,1.7412
1.45463,1.69559,1.7412,1.60887
1.69559,1.92997,1.60887,1.46512
1.92997,2.15941,1.46512,1.31357
2.15941,2.38672,1.31357,1.15886
2.38672,2.6168,1.15886,1.00847
2.6168,2.78857,1.00847,0.91109
2.78857,2.93054,0.91109,0.84994
2.93054,3.06316,0.84994,0.81712
3.06316,3.20612,0.81712,0.81629
3.20612,3.34305,0.81629,0.85372
3.34305,3.34305,0.85372,0.85372
3.34305,3.49235,0.85372,0.93709
3.49235,3.49235,0.93709,0.93709
3.49235,3.69958,0.93709,1.1164
3.69958,3.88207,1.1164,1.32153
3.88207,4.04949,1.32153,1.53935
4.04949,4.08407,1.53935,1.58674
2.15905,2.40038,1.59906,1.46725
2.40038,2.63207,1.46725,1.35262
2.63207,2.82047,1.35262,1.27813
2.82047,2.98802,1.27813,1.23495
2.98802,3.15251,1.23495,1.22148
3.15251,3.32966,1.22148,1.24617
3.32966,3.49636,1.24617,1.31024
3.49636,3.49636,1.31024,1.31024
3.49636,3.6767,1.31024,1.42421
3.6767,3.6767,1.42421,1.42421
3.6767,3.88207,1.42421,1.60603
3.88207,4.06632,1.60603,1.80963
4.06632,4.08407,1.80963,1.83084
-1.24333,-0.97789,2.77258,2.84418
-0.97789,-0.70899,2.84418,2.9013
-0.70899,-0.43708,2.9013,2.94151
-0.43708,-0.16309,2.94151,2.96303
-0.16309,0.11174,2.96303,2.96487
0.11174,0.38599,2.96487,2.94695
0.38599,0.65836,2.94695,2.91009
0.65836,0.92786,2.91009,2.85594
0.92786,1.19395,2.85594,2.78679
1.19395,1.45663,2.78679,2.70553
1.45663,1.7165,2.70553,2.6156
1.7165,1.97476,2.6156,2.52105
1.97476,2.23317,2.52105,2.42696
2.23317,2.49404,2.42696,2.34011
2.49404,2.75225,2.34011,2.2717
2.75225,2.98024,2.2717,2.2347
2.98024,3.19498,2.2347,2.22785
3.19498,3.41087,2.22785,2.25531
3.41087,3.64126,2.25531,2.329
3.64126,3.88207,2.329,2.45955
1.91093,2.1721,2.8204,2.73424
2.1721,2.43502,2.73424,2.65371
2.43502,2.70163,2.65371,2.58697
2.70163,2.94843,2.58697,2.5474
2.94843,3.17665,2.5474,2.53774
3.17665,3.40133,2.53774,2.5607
3.40133,3.63518,2.5607,2.62535
3.63518,3.88207,2.62535,2.74405
1.48583,1.75378,4.03508,3.97314
1.75378,2.02133,3.97314,3.90947
2.02133,2.28945,3.90947,3.84829
2.28945,2.55916,3.84829,3.79484
2.55916,2.83121,3.79484,3.75563
2.83121,3.10536,3.75563,3.7385
3.10536,3.3665,3.7385,3.75043
3.3665,3.62185,3.75043,3.79562
3.62185,3.88207,3.79562,3.88207
-3.79957,-3.73136,0.46801,0.20245
-3.73136,-3.73136,0.20245,0.20245
-3.73136,-3.71442,0.20245,-0.00434
-3.71442,-3.73382,-0.00434,-0.21287
-3.73382,-3.78276,-0.21287,-0.41219
-2.27617,-2.50505,-1.24901,-1.09662
-2.50505,-2.70274,-1.09662,-0.97617
-2.70274,-2.85887,-0.97617,-0.89853
-2.85887,-2.99571,-0.89853,-0.85208
-2.99571,-3.1338,-0.85208,-0.83402
-3.1338,-3.29329,-0.83402,-0.85736
-3.29329,-3.43809,-0.85736,-0.9221
-3.43809,-3.43809,-0.9221,-0.9221
-3.43809,-3.60579,-0.9221,-1.04485
-3.60579,-3.60579,-1.04485,-1.04485
-3.60579,-3.79957,-1.04485,-1.23902
-3.79957,-3.97418,-1.23902,-1.45099
3.59757,3.59757,-2.94605,-2.94605
3.59757,3.3293,-2.94605,-2.89064
3.3293,3.09309,-2.89064,-2.88032
3.09309,2.84529,-2.88032,-2.90055
2.84529,2.57493,-2.90055,-2.94957
3.59757,3.59757,-2.37704,-2.37704
3.59757,3.59757,-2.37704,-2.37704
3.59757,3.3878,-2.37704,-2.3181
3.3878,3.17121,-2.3181,-2.29529
3.17121,2.95307,-2.29529,-2.30562
2.95307,2.71874,-2.30562,-2.34593
2.71874,2.4534,-2.34593,-2.41738
2.4534,2.19241,-2.41738,-2.50388
2.19241,1.93345,-2.50388,-2.59648
1.93345,1.67437,-2.59648,-2.68875
1.67437,1.41354,-2.68875,-2.77584
1.41354,1.14988,-2.77584,-2.85385
1.14988,0.8829,-2.85385,-2.91949
0.8829,0.61269,-2.91949,-2.97
0.61269,0.33985,-2.97,-3.00318
0.33985,0.06539,-3.00318,-3.01755
0.06539,-0.20941,-3.01755,-3.01244
-0.20941,-0.48318,-3.01244,-2.98811
-0.48318,-0.75475,-2.98811,-2.94565
-0.75475,-1.02331,-2.94565,-2.88692
3.59757,3.42493,-0.67001,-0.45644
3.42493,3.42493,-0.45644,-0.45644
3.42493,3.2834,-0.45644,-0.31933
3.2834,3.2834,-0.31933,-0.31933
3.2834,3.20209,-0.31933,-0.27227
3.20209,3.20209,-0.27227,-0.27227
3.20209,3.12536,-0.27227,-0.26132
3.12536,3.04864,-0.26132,-0.28389
3.04864,2.97543,-0.28389,-0.32853
2.97543,2.87874,-0.32853,-0.40693
2.53668,2.73783,0.80521,0.63717
2.73783,2.87283,0.63717,0.53585
2.87283,2.97673,0.53585,0.4739
2.97673,3.0703,0.4739,0.43893
3.0703,3.18351,0.43893,0.43381
3.18351,3.28782,0.43381,0.4705
3.28782,3.28782,0.4705,0.4705
3.28782,3.40732,0.4705,0.55497
3.40732,3.40732,0.55497,0.55497
3.40732,3.59757,0.55497,0.75252
-3.3522,-3.23056,0.31116,0.18351
-3.23056,-3.23056,0.18351,0.18351
-3.23056,-3.23056,0.18351,0.18351
-3.23056,-3.1674,0.18351,0.14669
