x1,x2,y1,y2
3.88773,3.91345,0.45635,0.47248
3.91345,3.93544,0.47248,0.4874
3.93544,3.97044,0.4874,0.50589
3.97044,3.97044,0.50589,0.50589
3.97044,4.0281,0.50589,0.52421
4.0281,4.0281,0.52421,0.52421
4.0281,4.04838,0.52421,0.54285
4.04838,4.06726,0.54285,0.5574
-4.08407,-4.08236,3.88207,3.60706
-4.08236,-4.08049,3.60706,3.33204
-4.08049,-4.0785,3.33204,3.05703
-4.0785,-4.07643,3.05703,2.78201
-4.07643,-4.07436,2.78201,2.507
-4.07436,-4.07236,2.507,2.23198
-4.07236,-4.07048,2.23198,1.95697
-4.07048,-4.06877,1.95697,1.68195
-4.06877,-4.06727,1.68195,1.40694
-4.06727,-4.06601,1.40694,1.13192
-4.06601,-4.06499,1.13192,0.8569
-4.06499,-4.06422,0.8569,0.58188
-4.06422,-4.06373,0.58188,0.30686
-4.06373,-4.06354,0.30686,0.03183
-4.06354,-4.06368,0.03183,-0.24319
-4.06368,-4.06426,-0.24319,-0.51821
-4.06426,-4.06547,-0.51821,-0.79323
-4.06547,-4.0678,-0.79323,-1.06824
-4.0678,-4.07343,-1.06824,-1.34319
-4.07343,-4.07343,-1.34319,-1.34319
-4.06513,-4.06513,-4.07821,-4.07821
-4.06513,-4.06536,-4.07821,-4.00808
-4.06536,-4.06536,-4.00808,-4.00808
-4.06536,-4.06636,-4.00808,-3.73306
-4.06636,-4.0675,-3.73306,-3.45804
-4.0675,-4.06883,-3.45804,-3.18302
-4.06883,-4.07041,-3.18302,-2.908
-4.07041,-4.07232,-2.908,-2.63299
-4.07232,-4.07474,-2.63299,-2.35798
-4.07474,-4.07812,-2.35798,-2.08298
-4.07812,-4.08407,-2.08298,-1.80803
-4.08407,-4.08407,-1.80803,-1.80803
3.88207,3.85618,-1.52352,-1.24974
3.85618,3.8348,-1.24974,-0.97557
3.8348,3.81832,-0.97557,-0.70105
3.81832,3.80662,-0.70105,-0.42629
3.80662,3.7999,-0.42629,-0.15137
3.7999,3.80054,-0.15137,0.12361
3.80054,3.80054,0.12361,0.12361
3.80054,3.80672,0.12361,0.26363
3.80672,3.80672,0.26363,0.26363
3.80933,3.80954,4.08407,4.05152
3.80954,3.81146,4.05152,3.7765
3.81146,3.8137,3.7765,3.50149
3.8137,3.81631,3.50149,3.22648
3.81631,3.81935,3.22648,2.95148
3.81935,3.82292,2.95148,2.67648
3.82292,3.82709,2.67648,2.40149
3.82709,3.83201,2.40149,2.12651
3.83201,3.83785,2.12651,1.85155
3.83785,3.84486,1.85155,1.57662
3.84486,3.85352,1.57662,1.30174
3.85352,3.86481,1.30174,1.02695
3.86481,3.88207,1.02695,0.75252
3.88207,3.88207,0.75252,0.75252
3.88207,3.89078,0.75252,0.65997
3.89078,3.89078,0.65997,0.65997
3.59757,3.59992,3.88207,3.60706
3.59992,3.60269,3.60706,3.33205
3.60269,3.60594,3.33205,3.05705
3.60594,3.60976,3.05705,2.78206
3.60976,3.61425,2.78206,2.50707
3.61425,3.61953,2.50707,2.2321
3.61953,3.62578,2.2321,1.95715
3.62578,3.6332,1.95715,1.68223
3.6332,3.64214,1.68223,1.40736
3.64214,3.65316,1.40736,1.13256
3.65316,3.66756,1.13256,0.85792
3.31306,3.3158,3.88207,3.60706
3.3158,3.31905,3.60706,3.33206
3.31905,3.3229,3.33206,3.05707
3.3229,3.32748,3.05707,2.78208
3.32748,3.3329,2.78208,2.50712
3.3329,3.33932,2.50712,2.23217
3.33932,3.34692,2.23217,1.95725
3.34692,3.35593,1.95725,1.68238
3.35593,3.36663,1.68238,1.40757
3.36663,3.37948,1.40757,1.13285
3.37948,3.3953,1.13285,0.85829
3.3953,3.41609,0.85829,0.58408
3.02856,3.03173,3.88207,3.60707
3.03173,3.03555,3.60707,3.33207
3.03555,3.04015,3.33207,3.05709
3.04015,3.04566,3.05709,2.78213
3.04566,3.05228,2.78213,2.50718
3.05228,3.06019,2.50718,2.23228
3.06019,3.06959,2.23228,1.95742
